2020-02-28 17:49:21,"b'RT @ArdynOuji: @lizcourserants @ShotaTsukasa Anti: the author is not shotacon, you can Google Aida Iro and see that\n\nAida Into and Google:\xe2\x80\xa6'"
2020-02-28 17:49:21,"b'RT @SB19Official: ALAB (Burning)\nSB19 3rd Single\n\nAvailable on Deezer, Google Play Music, Spotify, Youtube Music and more music platforms!\xe2\x80\xa6'"
2020-02-28 17:49:20,"b""RT @MX7MBB_514: #MX7xMBB\n\nWe saw your power, mbb, during our Trespass week, let's do it again!\n\nFrom Feb 28th-March 5th, we're hosting anot\xe2\x80\xa6"""
2020-02-28 17:49:20,b'We had a wonderful visit last week with students from Nannestad High School in Norway. Now that they have returned\xe2\x80\xa6 https://t.co/6lAQcf23Cw'
2020-02-28 17:49:20,"b""RT @Sadatunnisa1: #YtBring67MBack DIDN'T KNOW YOUTUBE COULD ALSO DO SOMETHING LIKE THIS, IS YOUTUBE A PERSON? IS IT AN ANTI-ARMY ?? \xf0\x9f\x99\x84\xf0\x9f\x99\x84 C'MO\xe2\x80\xa6"""
2020-02-28 17:49:19,b'OMG WHY ARE THESE THE MOST COMMON SEARCHES?? WHY WOULD ANYONE GOOGLE THESE THINGS??? https://t.co/9a6heQMuKY'
2020-02-28 17:49:19,b'RT @Bruno062418: 1/Alice in Wonderland on the Google home page this am\n\nCelebrating the Feb 28 birthday of the original illustrator for bot\xe2\x80\xa6'
2020-02-28 17:49:18,"b'RT @ARMY4BTSme: ARMY, I LOVE YALL! FROM 4.8 RATING TO 4.3 in Google play store!\nWe WILL be heard! \n#YouTubeExplainThis @TeamYouTube https:/\xe2\x80\xa6'"
2020-02-28 17:49:18,b'Yang pake google keyboard dichuba https://t.co/OCP9Z6hGIG'
2020-02-28 17:49:18,"b'RT @JulieReichwein1: LauraLoomerforCongress has filed conservative bias &amp; anti-trust lawsuits against Twitter, Facebook, Google, &amp; Apple wh\xe2\x80\xa6'"
2020-02-28 17:49:17,"b""The HMS Parent Newsletter is now published on the Principal's Page along with the 2019 School Report Card.\nhttps://t.co/ZFlGlrp039"""
